,movie_id,title,release_date,video_release_date,imdb_url,genre_unknown,Action,Adventure,Animation,Children,Comedy,Crime,Documentary,Drama,Fantasy,Film-Noir,Horror,Musical,Mystery,Romance,Sci-Fi,Thriller,War,Western,year,genre,all_genres,rating count,rating mean
1267,1267,Bitter Moon (1992),01-Jan-1992,,http://us.imdb.com/M/title-exact?Lunes%20de%20fiel%20(1992),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1992,Drama,Drama,10,3.3
1268,1268,Love in the Afternoon (1957),01-Jan-1957,,http://us.imdb.com/M/title-exact?Love%20in%20the%20Afternoon%20(1957),0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1957,Romance,Comedy-Romance,10,3.9
1269,1269,Life with Mikey (1993),01-Jan-1993,,http://us.imdb.com/M/title-exact?Life%20with%20Mikey%20(1993),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1993,Comedy,Comedy,7,2.2857142857142856
1270,1270,North (1994),01-Jan-1994,,http://us.imdb.com/M/title-exact?North%20(1994),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1994,Comedy,Comedy,7,2.7142857142857144
1271,1271,Talking About Sex (1994),01-Jan-1994,,http://us.imdb.com/M/title-exact?Talking%20About%20Sex%20(1994),0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1994,Comedy,Comedy-Drama,5,1.8
1272,1272,Color of Night (1994),01-Jan-1994,,http://us.imdb.com/M/title-exact?Color%20of%20Night%20(1994),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1994,Drama,Drama-Thriller,15,2.7333333333333334
1273,1273,Robocop 3 (1993),01-Jan-1993,,http://us.imdb.com/M/title-exact?Robocop%203%20(1993),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1993,Sci-Fi,Sci-Fi-Thriller,11,1.7272727272727273
1274,1274,Killer (Bulletproof Heart) (1994),01-Jan-1994,,http://us.imdb.com/M/title-exact?Killer%20(1994),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1994,Thriller,Thriller,4,2.5
1275,1275,Sunset Park (1996),26-Apr-1996,,http://us.imdb.com/M/title-exact?Sunset%20Park%20(1996),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1996,Drama,Drama,8,2.5
1276,1276,Set It Off (1996),25-Sep-1996,,http://us.imdb.com/M/title-exact?Set%20It%20Off%20(1996),0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1996,Crime,Action-Crime,19,3.4210526315789473
1277,1277,Selena (1997),21-Mar-1997,,http://us.imdb.com/M/title-exact?Selena%20(1997),0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1997,Drama,Drama-Musical,16,3.625
1278,1278,Wild America (1997),04-Jul-1997,,http://us.imdb.com/M/title-exact?Wild+America+(1997),0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1997,Children,Adventure-Children,9,2.888888888888889
1279,1279,Gang Related (1997),01-Jan-1997,,http://us.imdb.com/M/title-exact?Gang+Related+(1997),0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1997,Crime,Crime,16,2.6875
1280,1280,Manny & Lo (1996),26-Jul-1996,,http://us.imdb.com/M/title-exact?Manny%20&%20Lo%20(1996),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1996,Drama,Drama,13,3.1538461538461537
1281,1281,"Grass Harp, The (1995)",11-Oct-1996,,"http://us.imdb.com/M/title-exact?Grass%20Harp,%20The%20(1995)",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1996,Drama,Drama,9,3.2222222222222223
1282,1282,Out to Sea (1997),04-Jul-1997,,http://us.imdb.com/M/title-exact?Out+to+Sea+(1997),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1997,Comedy,Comedy,19,2.6842105263157894
1283,1283,Before and After (1996),23-Feb-1996,,http://us.imdb.com/M/title-exact?Before%20and%20After%20(1996),0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1996,Mystery,Drama-Mystery,26,2.8461538461538463
1284,1284,Princess Caraboo (1994),01-Jan-1994,,http://us.imdb.com/M/title-exact?Princess%20Caraboo%20(1994),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1994,Drama,Drama,15,3.1333333333333333
1285,1285,Shall We Dance? (1937),01-Jan-1937,,http://us.imdb.com/M/title-exact?Shall%20We%20Dance?%20(1937),0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1937,Musical,Comedy-Musical-Romance,17,3.7058823529411766
1286,1286,Ed (1996),08-Mar-1996,,http://us.imdb.com/M/title-exact?Ed%20(1996),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1996,Comedy,Comedy,6,1.3333333333333333
1287,1287,Denise Calls Up (1995),29-Mar-1996,,http://us.imdb.com/M/title-exact?Denise%20Calls%20Up%20(1995),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1996,Comedy,Comedy,7,3.0
1288,1288,Jack and Sarah (1995),22-Mar-1996,,http://us.imdb.com/M/title-exact?Jack%20and%20Sarah%20(1995),0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1996,Romance,Romance,7,2.142857142857143
1289,1289,Country Life (1994),01-Jan-1994,,http://us.imdb.com/M/title-exact?Country%20Life%20(1994),0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1994,Romance,Drama-Romance,2,1.5
1290,1290,Celtic Pride (1996),19-Apr-1996,,http://us.imdb.com/M/title-exact?Celtic%20Pride%20(1996),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1996,Comedy,Comedy,15,2.2
1291,1291,"Simple Wish, A (1997)",11-Jul-1997,,http://us.imdb.com/M/title-exact?Simple+Wish%2C+A+(1997),0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1997,Fantasy,Children-Fantasy,3,1.6666666666666667
1292,1292,Star Kid (1997),16-Jan-1998,,http://us.imdb.com/M/title-exact?imdb-title-120478,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1998,Sci-Fi,Adventure-Children-Fantasy-Sci-Fi,3,5.0
1293,1293,Ayn Rand: A Sense of Life (1997),13-Feb-1998,,http://us.imdb.com/Title?Ayn+Rand%3A+A+Sense+of+Life+(1997),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1998,Documentary,Documentary,7,3.142857142857143
1294,1294,Kicked in the Head (1997),01-Jan-1997,,http://us.imdb.com/M/title-exact?Kicked+in+the+Head+(1997),0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1997,Comedy,Comedy-Drama,7,2.5714285714285716
1295,1295,Indian Summer (1996),01-Jan-1996,,http://us.imdb.com/M/title-exact?Indian+Summer+(1996),0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1996,Drama,Comedy-Drama,20,3.25
1296,1296,Love Affair (1994),01-Jan-1994,,http://us.imdb.com/M/title-exact?Love%20Affair%20(1994),0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1994,Drama,Drama-Romance,12,2.8333333333333335
1297,1297,"Band Wagon, The (1953)",01-Jan-1953,,"http://us.imdb.com/M/title-exact?Band%20Wagon,%20The%20(1953)",0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1953,Comedy,Comedy-Musical,9,3.6666666666666665
1298,1298,Penny Serenade (1941),01-Jan-1941,,http://us.imdb.com/M/title-exact?Penny%20Serenade%20(1941),0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1941,Drama,Drama-Romance,8,3.0
1299,1299,'Til There Was You (1997),30-May-1997,,http://us.imdb.com/Title?%27Til+There+Was+You+(1997),0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1997,Drama,Drama-Romance,9,2.3333333333333335
1300,1300,Stripes (1981),01-Jan-1981,,http://us.imdb.com/M/title-exact?Stripes+(1981),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1981,Comedy,Comedy,5,3.8
1301,1301,Late Bloomers (1996),06-Jun-1997,,http://us.imdb.com/M/title-exact?Late%20Bloomers%20%281996%29,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1997,Comedy,Comedy,5,3.4
1302,1302,"Getaway, The (1994)",01-Jan-1994,,"http://us.imdb.com/M/title-exact?Getaway,%20The%20(1994)",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1994,Action,Action,18,2.3333333333333335
1303,1303,New York Cop (1996),01-Jan-1996,,http://us.imdb.com/Title?New+York+Cop+(1996),0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1996,Crime,Action-Crime,2,2.5
1304,1304,National Lampoon's Senior Trip (1995),01-Jan-1995,,http://us.imdb.com/M/title-exact?National%20Lampoon's%20Senior%20Trip%20(1995),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1995,Comedy,Comedy,7,2.4285714285714284
1305,1305,Delta of Venus (1994),01-Jan-1994,,http://us.imdb.com/M/title-exact?Delta%20of%20Venus%20(1994),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1994,Drama,Drama,2,3.0
1306,1306,Carmen Miranda: Bananas Is My Business (1994),01-Jan-1994,,http://us.imdb.com/M/title-exact?Carmen%20Miranda:%20Bananas%20Is%20My%20Business%20(1994),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1994,Documentary,Documentary,2,1.5
1307,1307,Babyfever (1994),01-Jan-1994,,http://us.imdb.com/M/title-exact?Babyfever%20(1994),0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1994,Comedy,Comedy-Drama,2,1.0
1308,1308,"Very Natural Thing, A (1974)",01-Jan-1974,,"http://us.imdb.com/M/title-exact?Very%20Natural%20Thing,%20A%20(1974)",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1974,Drama,Drama,1,1.0
1309,1309,"Walk in the Sun, A (1945)",01-Jan-1945,,"http://us.imdb.com/M/title-exact?Walk%20in%20the%20Sun,%20A%20(1945)",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1945,Drama,Drama,1,3.0
1310,1310,Waiting to Exhale (1995),15-Jan-1996,,http://us.imdb.com/M/title-exact?Waiting%20to%20Exhale%20(1995),0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1996,Drama,Comedy-Drama,16,2.5
1311,1311,"Pompatus of Love, The (1996)",26-Jul-1996,,"http://us.imdb.com/M/title-exact?Pompatus%20of%20Love,%20The%20(1996)",0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1996,Drama,Comedy-Drama,7,3.0
1312,1312,Palmetto (1998),20-Feb-1998,,http://us.imdb.com/M/title-exact?Palmetto+(1998),0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1998,Film-Noir,Film-Noir-Mystery-Thriller,14,3.142857142857143
1313,1313,Surviving the Game (1994),01-Jan-1994,,http://us.imdb.com/M/title-exact?Surviving%20the%20Game%20(1994),0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1994,Thriller,Action-Adventure-Thriller,11,2.4545454545454546
1314,1314,Inventing the Abbotts (1997),04-Apr-1997,,http://us.imdb.com/M/title-exact?Inventing%20the%20Abbotts%20%281997%29,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1997,Romance,Drama-Romance,23,3.130434782608696
1315,1315,"Horse Whisperer, The (1998)",25-Dec-1997,,http://us.imdb.com/M/title-exact?imdb-title-119314,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1997,Drama,Drama,7,2.7142857142857144
1316,1316,"Journey of August King, The (1995)",22-Mar-1996,,"http://us.imdb.com/M/title-exact?Journey%20of%20August%20King,%20The%20(1995)",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1996,Drama,Drama,4,2.0
1317,1317,Catwalk (1995),07-Jun-1996,,http://us.imdb.com/Title?Catwalk+(1995/I),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1996,Documentary,Documentary,3,1.3333333333333333
1318,1318,"Neon Bible, The (1995)",01-Mar-1996,,"http://us.imdb.com/M/title-exact?Neon%20Bible,%20The%20(1995)",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1996,Drama,Drama,4,1.75
1319,1319,Homage (1995),03-May-1996,,http://us.imdb.com/M/title-exact?Homage%20(1995),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1996,Drama,Drama,1,1.0
1320,1320,Open Season (1996),10-May-1996,,http://us.imdb.com/Title?Open+Season+(1996),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1996,Comedy,Comedy,2,2.5
1321,1321,Metisse (Café au Lait) (1993),01-Jan-1993,,http://us.imdb.com/Title?M%E9tisse+(1993),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1993,Comedy,Comedy,6,2.3333333333333335
1322,1322,"Wooden Man's Bride, The (Wu Kui) (1994)",01-Jan-1994,,http://us.imdb.com/M/title-exact?Wu%20Kui%20(1994),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1994,Drama,Drama,3,2.6666666666666665
1323,1323,Loaded (1994),12-Apr-1996,,http://us.imdb.com/M/title-exact?Loaded%20(1994),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1996,Drama,Drama-Thriller,5,2.4
1324,1324,August (1996),12-Apr-1996,,http://us.imdb.com/M/title-exact?August%20(1996),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1996,Drama,Drama,1,1.0
1325,1325,Boys (1996),10-May-1996,,http://us.imdb.com/M/title-exact?Boys%20(1996),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1996,Drama,Drama,6,3.3333333333333335
1326,1326,Captives (1994),16-Sep-1994,,http://us.imdb.com/Title?Captives+(1994),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1994,Drama,Drama,3,2.3333333333333335
1327,1327,Of Love and Shadows (1994),10-May-1996,,http://us.imdb.com/M/title-exact?Of%20Love%20and%20Shadows%20(1994),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1996,Drama,Drama,6,3.1666666666666665
1328,1328,"Low Life, The (1994)",10-May-1996,,"http://us.imdb.com/Title?Low+Life,+The+(1994/I)",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1996,Drama,Drama,1,1.0
1329,1329,An Unforgettable Summer (1994),01-Jan-1994,,http://us.imdb.com/Title?Un+%E9t%E9+inoubliable+(1994),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1994,Drama,Drama,4,2.5
1330,1330,"Last Klezmer: Leopold Kozlowski, His Life and Music, The (1995)",01-Jan-1995,,http://us.imdb.com/M/title-exact?Last%20Klezmer%3A%20Leopold%20Kozlowski%2C%20His%20Life%20and%20Music%2C%20The%20%281995%29,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1995,Documentary,Documentary,4,3.0
1331,1331,My Life and Times With Antonin Artaud (En compagnie d'Antonin Artaud) (1993),01-Jan-1993,,http://us.imdb.com/M/title-exact?En%20compagnie%20d'Antonin%20Artaud%20(1993),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1993,Drama,Drama,2,2.0
1332,1332,Midnight Dancers (Sibak) (1994),01-Jan-1994,,http://us.imdb.com/M/title-exact?Sibak%20(1994),0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1994,Drama,Comedy-Drama,5,2.8
1333,1333,Somebody to Love (1994),14-Jun-1996,,http://us.imdb.com/Title?Somebody+to+Love+(1996),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1996,Drama,Drama,2,1.0
1334,1334,American Buffalo (1996),13-Sep-1996,,http://us.imdb.com/M/title-exact?American%20Buffalo%20(1996),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1996,Drama,Drama,11,2.6363636363636362
1335,1335,Kazaam (1996),17-Jul-1996,,http://us.imdb.com/M/title-exact?Kazaam%20(1996),0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1996,Children,Children-Comedy-Fantasy,10,1.8
1336,1336,Larger Than Life (1996),01-Nov-1996,,http://us.imdb.com/M/title-exact?Larger%20Than%20Life%20(1996),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1996,Comedy,Comedy,9,2.3333333333333335
1337,1337,Two Deaths (1995),09-Aug-1996,,http://us.imdb.com/Title?Two+Deaths+(1995),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1996,Drama,Drama,4,2.25
1338,1338,Stefano Quantestorie (1993),01-Jan-1993,,http://us.imdb.com/M/title-exact?Stefano%20Quantestorie%20%281993%29,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1993,Comedy,Comedy-Drama,1,1.0
1339,1339,"Crude Oasis, The (1995)",01-Jan-1995,,"http://us.imdb.com/M/title-exact?Crude%20Oasis,%20The%20(1995)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1995,Romance,Romance,1,1.0
1340,1340,Hedd Wyn (1992),01-Jan-1992,,http://us.imdb.com/M/title-exact?Hedd%20Wyn%20(1992),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1992,Drama,Drama,1,1.0
1341,1341,"Convent, The (Convento, O) (1995)",14-Jun-1996,,"http://us.imdb.com/M/title-exact?Convento,%20O%20(1995)",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1996,Drama,Drama,2,2.5
1342,1342,Lotto Land (1995),01-Jan-1995,,http://us.imdb.com/M/title-exact?Lotto%20Land%20(1995),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1995,Drama,Drama,1,1.0
1343,1343,"Story of Xinghua, The (1993)",01-Jan-1993,,"http://us.imdb.com/M/title-exact?Story%20of%20Xinghua,%20The%20(1993)",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1993,Drama,Drama,5,3.2
1344,1344,"Day the Sun Turned Cold, The (Tianguo niezi) (1994)",01-Jan-1994,,http://us.imdb.com/M/title-exact?Tianguo%20Niezi%20(1994),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1994,Drama,Drama,2,2.0
1345,1345,Dingo (1992),01-Jan-1992,,http://us.imdb.com/M/title-exact?Dingo%20(1992),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1992,Drama,Drama,5,2.4
1346,1346,"Ballad of Narayama, The (Narayama Bushiko) (1958)",01-Jan-1958,,http://us.imdb.com/M/title-exact?Narayama%20Bushiko%20%281958%29,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1958,Drama,Drama,4,2.75
1347,1347,Every Other Weekend (1990),01-Jan-1990,,http://us.imdb.com/Title?Un+week-end+sur+deux+(1990),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1990,Drama,Drama,1,1.0
1348,1348,Mille bolle blu (1993),01-Jan-1993,,http://us.imdb.com/M/title-exact?Mille%20bolle%20blu%20(1993),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1993,Comedy,Comedy,1,1.0
1349,1349,Crows and Sparrows (1949),01-Jan-1949,,http://us.imdb.com/Title?Wuya+yu+maque+(1949),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1949,Drama,Drama,2,1.5
1350,1350,Lover's Knot (1996),12-Jul-1996,,http://us.imdb.com/M/title-exact?Lover's%20Knot%20(1996),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1996,Comedy,Comedy,3,2.0
1351,1351,Shadow of Angels (Schatten der Engel) (1976),01-Jan-1976,,http://us.imdb.com/M/title-exact?Schatten%20der%20Engel%20(1976),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1976,Drama,Drama,1,1.0
1352,1352,1-900 (1994),01-Jan-1994,,http://us.imdb.com/M/title-exact?06%20(1994),0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1994,Romance,Romance,5,2.6
1353,1353,Venice/Venice (1992),01-Jan-1992,,http://us.imdb.com/M/title-exact?Venice/Venice%20(1992),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1992,Drama,Drama,2,1.0
1354,1354,Infinity (1996),04-Oct-1996,,http://us.imdb.com/M/title-exact?Infinity%20(1996),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1996,Drama,Drama,6,2.6666666666666665
1355,1355,Ed's Next Move (1996),04-Oct-1996,,http://us.imdb.com/M/title-exact?Ed%27s%20Next%20Move%20%281996%29,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1996,Comedy,Comedy,3,2.6666666666666665
1356,1356,For the Moment (1994),01-Jan-1994,,http://us.imdb.com/M/title-exact?For%20the%20Moment%20(1994),0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1994,Romance,Romance-War,3,2.6666666666666665
1357,1357,The Deadly Cure (1996),16-Sep-1996,,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1996,Action,Action,2,3.0
1358,1358,Boys in Venice (1996),24-Sep-1996,,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1996,Drama,Drama,2,1.0
1359,1359,"Sexual Life of the Belgians, The (1994)",01-Jan-1994,,"http://us.imdb.com/M/title-exact?Vie%20sexuelle%20des%20Belges,%20La%20(1994)",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1994,Comedy,Comedy,2,1.5
1360,1360,"Search for One-eye Jimmy, The (1996)",01-Jan-1996,,"http://us.imdb.com/M/title-exact?Search%20for%20One-eye%20Jimmy,%20The%20(1996)",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1996,Comedy,Comedy,3,2.6666666666666665
1361,1361,American Strays (1996),13-Sep-1996,,http://us.imdb.com/M/title-exact?American%20Strays%20(1996),0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1996,Action,Action,2,2.0
1362,1362,"Leopard Son, The (1996)",27-Sep-1996,,"http://us.imdb.com/M/title-exact?Leopard%20Son,%20The%20(1996)",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1996,Documentary,Documentary,1,1.0
1363,1363,Bird of Prey (1996),04-Oct-1996,,http://us.imdb.com/M/title-exact?Bird%20of%20Prey%20(1996),0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1996,Action,Action,1,1.0
1364,1364,Johnny 100 Pesos (1993),01-Jan-1993,,http://us.imdb.com/M/title-exact?Johnny%20100%20Pesos%20(1993),0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1993,Action,Action-Drama,2,1.5
1365,1365,JLG/JLG - autoportrait de décembre (1994),01-Jan-1994,,http://us.imdb.com/M/title-exact?JLG/JLG%20-%20autoportrait%20de%20d%E9cembre%20%281994%29,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1994,Documentary,Documentary-Drama,1,1.0
1366,1366,Faust (1994),01-Jan-1994,,http://us.imdb.com/M/title-exact?Faust%20%281994%29,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1994,Animation,Animation,5,4.2
1367,1367,Mina Tannenbaum (1994),01-Jan-1994,,http://us.imdb.com/M/title-exact?Mina%20Tannenbaum%20(1994),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1994,Drama,Drama,6,3.6666666666666665
1368,1368,"Forbidden Christ, The (Cristo proibito, Il) (1950)",01-Jan-1950,,http://us.imdb.com/M/title-exact?Cristo%20proibito%2C%20Il%20%281950%29,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1950,Drama,Drama,4,2.75
1369,1369,I Can't Sleep (J'ai pas sommeil) (1994),01-Jan-1994,,http://us.imdb.com/M/title-exact?J'ai%20pas%20sommeil%20(1994),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1994,Thriller,Drama-Thriller,3,2.6666666666666665
1370,1370,"Machine, The (1994)",01-Jan-1994,,"http://us.imdb.com/M/title-exact?Machine,%20La%20(1994)",0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1994,Horror,Comedy-Horror,2,1.5
1371,1371,"Stranger, The (1994)",01-Jan-1994,,"http://us.imdb.com/Title?Stranger,+The+(1994/II)",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1994,Action,Action,3,3.0
1372,1372,Good Morning (1971),4-Feb-1971,,http://us.imdb.com/M/title-exact?Good%20Morning%20(1971),1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1971,genre_unknown,genre_unknown,1,1.0
1373,1373,Falling in Love Again (1980),01-Jan-1980,,http://us.imdb.com/M/title-exact?Falling%20in%20Love%20Again%20(1980),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1980,Comedy,Comedy,2,1.0
1374,1374,"Cement Garden, The (1993)",01-Jan-1993,,"http://us.imdb.com/M/title-exact?Cement%20Garden,%20The%20(1993)",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1993,Drama,Drama,10,3.6
1375,1375,Meet Wally Sparks (1997),31-Jan-1997,,http://us.imdb.com/M/title-exact?Meet%20Wally%20Sparks%20(1997),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1997,Comedy,Comedy,7,2.142857142857143
1376,1376,Hotel de Love (1996),07-Feb-1997,,http://us.imdb.com/M/title-exact?Hotel%20de%20Love%20(1996),0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1997,Romance,Comedy-Romance,4,3.25
1377,1377,Rhyme & Reason (1997),05-Mar-1997,,http://us.imdb.com/M/title-exact?Rhyme%20%26%20Reason%20(1997),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1997,Documentary,Documentary,5,2.2
1378,1378,Love and Other Catastrophes (1996),28-Mar-1997,,http://us.imdb.com/M/title-exact?Love%20and%20Other%20Catastrophes%20%281996%29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1997,Romance,Romance,7,2.857142857142857
1379,1379,Hollow Reed (1996),02-May-1997,,http://us.imdb.com/Title?Hollow+Reed+(1996),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1997,Drama,Drama,6,2.3333333333333335
1380,1380,Losing Chase (1996),01-Jan-1996,,http://us.imdb.com/M/title-exact?Losing%20Chase%20%281996%29,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1996,Drama,Drama,8,3.25
1381,1381,"Bonheur, Le (1965)",16-May-1997,,http://us.imdb.com/M/title-exact?Bonheur%2C%20Le%20%281965%29,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1997,Drama,Drama,4,2.0
